State,County,GeoFIPS,Region,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
VA,Tazewell," ""51185""",5,Population (persons) 1/,Number of persons,40411,40117,41833,42779,43433,44614,45867,48024,49554,50446,50753,50534,50533,50889,51022,49933,49072,48226,47492,46537,46021,45996,46399,46448,46531,46283,46244,45960,45724,45433,44968,44418,43985,43995,44042,44102,44025,44195,44169,45020,45069,45117,44730,44264,44017,43379,42905,42155,41303,41058,40595
VA,Warren," ""51187""",5,Population (persons) 1/,Number of persons,15304,15420,16249,16985,17559,18591,19216,19731,20358,21056,21083,21256,21442,21757,22015,22269,22626,23098,24011,24658,25600,26313,27058,27806,28316,28854,29428,30148,30304,30471,31091,31690,32222,33031,33797,34434,35405,36231,36814,37259,37240,37518,37646,37887,38500,40126,38716,39165,39409,40006,40164
VA,Westmoreland," ""51193""",5,Population (persons) 1/,Number of persons,12103,12256,12864,12872,13257,13251,13411,13438,13661,13845,13913,14058,14102,14212,14286,14406,14412,14596,14861,15044,15169,15577,15933,16230,16187,16428,16652,16628,16555,16653,16687,16644,16518,16528,16718,16658,16757,16841,17127,17305,17448,17489,17635,17513,17552,17436,17549,17649,17725,17817,18015
VA,Wythe," ""51197""",5,Population (persons) 1/,Number of persons,22306,22220,22931,22542,23143,23812,24012,24401,24504,25248,25263,25546,25596,25594,25503,25380,25288,25336,25458,25483,25450,25520,25779,25955,26171,26635,26757,26943,27143,27180,27472,27621,27585,27710,27859,27947,28349,28628,28827,29123,29216,29252,29202,29328,29282,29055,29097,28912,28829,28698,28684
VA,Alexandria (Independent City)," ""51510""",5,Population (persons) 1/,Number of persons,110100,110508,110296,108095,109798,108576,108191,107314,106160,105553,102697,103620,105031,105297,107849,110226,111324,111165,110611,111273,111198,111491,113667,115074,116633,116717,117915,118248,119930,122148,125668,129225,130932,130614,129421,128765,128181,127676,129175,132949,137523,140729,144219,147291,149637,151375,153654,156698,159215,159069,159428
VA,Chesapeake (Independent City)," ""51550""",5,Population (persons) 1/,Number of persons,87641,89819,91859,94330,98076,102487,105119,108794,112072,113891,114490,114933,116501,118533,120508,124209,128814,132485,137526,142643,147455,153335,158127,164133,171218,178560,184024,187459,191040,193805,196035,200224,202325,203970,206909,211927,215128,217271,217450,218458,220176,223556,225361,228091,230327,233360,235111,237464,240143,242359,244835
VA,Hampton (Independent City)," ""51650""",5,Population (persons) 1/,Number of persons,118900,120636,121434,127655,128180,128895,129001,127095,127180,125917,124169,123148,125035,125946,127233,126944,126607,127730,130319,132200,133327,134245,136726,138622,141551,142802,143427,143536,145600,144218,145538,146054,143432,141844,140413,140200,141314,140839,140222,138957,137833,137415,136628,137177,137332,137680,136264,135374,134725,134330,134510
VA,Newport News (Independent City)," ""51700""",5,Population (persons) 1/,Number of persons,140100,138069,139868,138488,139689,140892,142476,145842,147812,149249,147796,145917,149695,151851,152677,154351,156924,158808,159484,162854,167851,172324,173267,178526,177965,179384,179469,179147,178630,178999,180224,180236,181873,183061,183404,185204,183651,183581,182528,181287,181000,180888,180078,180056,181275,181522,180958,180209,179447,178523,179225
VA,Norfolk (Independent City)," ""51710""",5,Population (persons) 1/,Number of persons,285700,306216,302126,286067,287805,288557,285104,282200,281302,277161,269274,268469,273916,265322,274258,276757,266585,269371,275951,268370,263064,261425,255351,258174,255514,248916,244623,244176,239095,234533,233497,234986,236489,241704,239286,243836,239650,243406,241248,241201,241725,242999,243655,246149,245468,246576,246457,245680,244543,243585,242742
VA,Portsmouth (Independent City)," ""51740""",5,Population (persons) 1/,Number of persons,125300,110896,111482,107917,110564,108583,106890,106884,106360,106128,104893,104709,105037,106058,106319,106852,106562,104593,105245,108200,105041,103833,103810,104642,104941,104634,103105,102350,101060,100896,100794,100337,99166,98297,97184,97428,98069,99213,97831,95802,95384,95451,95748,96480,96075,95829,96336,95165,94838,94750,94398
VA,Richmond (Independent City)," ""51760""",5,Population (persons) 1/,Number of persons,251000,248240,246478,237955,241138,234090,228959,227284,224694,220614,221502,219457,220009,218146,217758,214947,212730,210497,208018,206050,203963,203463,202265,202468,202785,202105,197430,195978,198265,199559,199145,196782,197575,197513,197306,196878,197465,198618,200201,202254,203678,204302,206391,210794,213860,217044,220856,225369,227230,229221,230436
VA,Roanoke (Independent City)," ""51770""",5,Population (persons) 1/,Number of persons,93000,92013,93666,92417,92698,92731,105896,105365,101621,103081,101981,100412,100991,100667,100328,99934,99000,98880,98051,96894,96190,96846,97682,97561,98048,97959,97604,97230,96953,95964,95431,94941,94931,93956,93716,93614,93932,94247,94916,95813,97023,96720,96782,98011,98849,99427,99669,99337,98986,99009,99143
VA,Suffolk (Independent City)," ""51800""",5,Population (persons) 1/,Number of persons,45213,45076,46133,47863,48218,48841,48985,48016,48680,51571,49284,47604,47445,47533,47878,48025,48793,49605,50553,51193,51869,52220,52363,52506,53267,53834,55358,57310,59345,60595,62393,64216,66448,69274,72721,75725,77957,80291,81273,82603,83648,84813,84750,85251,85751,86882,88079,89194,90108,90975,92108
VA,Virginia Beach (Independent City)," ""51810""",5,Population (persons) 1/,Number of persons,168547,173363,180324,188539,198554,210472,217967,224471,236094,244086,254368,264821,274799,281910,295718,309977,321304,341671,358652,373955,384304,395542,401448,412769,419718,421257,421893,421044,421938,420351,422369,426918,428396,430183,431600,437494,436210,437739,434732,433331,435004,438859,442583,445044,447706,448864,450304,450983,449896,449849,449974
VA,Albemarle + Charlottesville," ""51901""",5,Population (persons) 1/,Number of persons,75621,76642,77920,83132,85678,88330,92146,92680,93577,93879,95155,96067,97354,98076,98850,99612,101492,101207,103111,105091,107020,109204,110343,111705,113555,115190,116709,118316,119866,121329,122911,124883,126438,127599,128315,129772,132273,134918,136547,139211,141125,142665,143974,146044,147282,149250,151418,153374,155231,155883,156596
VA,Alleghany + Covington," ""51903""",5,Population (persons) 1/,Number of persons,28308,28118,29092,28697,28643,27411,27414,28126,27997,28651,28898,28337,27866,27385,27148,26649,26422,26276,25803,25535,25130,24782,24762,24547,24616,24338,24206,24048,23903,23709,23601,23494,23401,23236,22917,22837,22653,22543,22587,22395,22254,22143,22077,21876,21750,21377,21088,21024,20704,20564,20398
VA,Campbell + Lynchburg," ""51911""",5,Population (persons) 1/,Number of persons,97127,97663,100665,103090,103989,104659,109384,109641,110138,112082,112521,112357,112902,113402,112949,112974,112974,113045,112607,112948,113431,113929,113783,115550,115496,116069,115588,115690,116827,116247,116218,116412,116352,116948,118381,119114,121568,124394,126638,128250,129609,130449,131373,132099,133018,133413,134490,135129,135849,136446,137053
VA,Carroll + Galax," ""51913""",5,Population (persons) 1/,Number of persons,29508,29275,29666,30185,30983,31733,32586,32775,33090,33492,33647,33806,33788,34146,34203,34007,33824,33518,33293,33350,33308,33366,33660,33976,34404,34715,35119,35423,35654,35718,35735,36185,36223,36153,36216,36460,36481,36773,36813,36955,36968,37062,36938,36768,36840,36610,36670,36393,36296,36089,36138
VA,Frederick + Winchester," ""51921""",5,Population (persons) 1/,Number of persons,43312,43866,45890,45571,46634,48632,49679,50482,51837,53474,54422,54530,55076,55671,55918,56579,57218,58565,60587,62874,65272,68358,69827,71120,72657,74541,76090,77498,78892,80360,81533,83338,85584,87915,90028,92617,95486,98213,100371,102064,103513,104700,106172,107237,108795,110096,110973,112423,114634,116135,117391
VA,Greensville + Emporia," ""51923""",5,Population (persons) 1/,Number of persons,15004,14883,15080,15123,15048,15188,15570,15395,15441,15514,15604,15736,15677,15460,15239,15199,15069,14786,14696,14529,14328,14111,15663,16855,16909,16823,16992,17231,17185,16950,17233,17221,17223,17375,17569,17087,17720,17782,17902,18026,18137,18155,17842,17558,17382,17161,17344,16978,17036,16795,16682
VA,Henry + Martinsville," ""51929""",5,Population (persons) 1/,Number of persons,70020,70626,71888,72591,73590,74426,74771,74844,75051,76168,76913,75825,75769,75281,74780,74675,74809,74929,76092,75871,74062,73136,73184,73213,73687,73841,74023,73819,73923,73638,73502,73234,72566,71853,71302,70631,70056,69745,69326,69113,68414,67895,67148,66604,66164,65554,65199,64641,64169,63677,63111
VA,James City + Williamsburg," ""51931""",5,Population (persons) 1/,Number of persons,26407,27180,28379,29368,28858,29605,29369,31966,31616,31944,32305,32908,33950,34852,35817,36991,38142,39443,41499,43366,45123,46738,48013,49199,50328,51645,53281,54665,55891,57414,58928,60548,61810,63551,65530,68168,70828,73943,76149,77732,79805,81388,82406,83935,85229,86644,87619,88814,90268,91035,91477
VA,Montgomery + Radford," ""51933""",5,Population (persons) 1/,Number of persons,57716,58939,60597,63388,65568,68756,70547,71447,73393,74688,75847,77176,78771,79296,79627,80811,81823,83463,84744,86946,88338,90211,91041,91861,92701,94105,94593,95036,95833,97764,99088,99671,101429,101709,102399,103032,104691,106225,107889,109028,110133,110987,111551,112366,113706,114499,114612,115496,115626,116633,116784
VA,Pittsylvania + Danville," ""51939""",5,Population (persons) 1/,Number of persons,105830,105238,107068,108505,109167,109393,110959,110679,110926,111605,112314,111813,111693,110811,110464,110065,109724,108556,107658,107574,107943,109036,109455,109627,110008,110750,110797,110779,110698,110487,110305,109939,109452,108904,108622,108067,107553,107172,106965,107237,106882,106510,105907,105600,105177,104634,103957,103369,102353,101550,100398
VA,Prince George + Hopewell," ""51941""",5,Population (persons) 1/,Number of persons,48909,47671,52781,45488,44472,43274,43950,47089,49307,49361,49400,49266,49717,49311,49821,49695,50051,50118,49855,49526,49923,50785,50522,52366,52303,52525,52762,53016,53111,54021,54765,55377,55733,56549,56391,56923,56929,56870,57015,57635,58283,58284,59218,59432,59494,59524,60477,60511,60511,60471,60882
VA,Roanoke + Salem," ""51944""",5,Population (persons) 1/,Number of persons,87352,89568,93205,97921,101502,103311,90298,91757,96882,95591,97166,97045,97430,97509,97760,98594,99344,99825,101017,101904,102501,103344,104399,104717,105548,106844,107117,108122,108656,109460,109882,110491,110428,111123,111803,112273,113555,114997,115602,116377,116899,117296,117841,117917,118628,118806,118740,118780,119312,119379,119487
VA,Rockingham + Harrisonburg," ""51947""",5,Population (persons) 1/,Number of persons,62017,62807,65099,68174,69311,71687,73459,74179,75123,76581,76866,77093,78483,79086,79575,79725,80416,81428,82868,84927,86545,88857,90921,93087,95333,97631,100011,102652,104218,105512,107311,108414,110317,112152,113151,114542,116602,118858,120825,122361,124144,125401,126796,128449,128956,130420,131120,132909,134041,134749,134964
VA,Southampton + Franklin," ""51949""",5,Population (persons) 1/,Number of persons,25707,25395,25337,25248,25322,25318,25372,25542,25713,26424,25995,26007,25831,25545,25530,25422,25270,25340,25003,25119,25327,25479,25367,25717,25696,25713,26261,26741,26880,26424,26037,25762,25649,25397,25522,25712,26088,26517,27182,27244,27096,27219,27083,26989,26865,26615,26467,26281,25986,25802,25598
VA,Spotsylvania + Fredericksburg," ""51951""",5,Population (persons) 1/,Number of persons,30809,31136,32547,33715,35451,37868,39945,41624,44857,47538,49283,50136,51556,52273,52997,54503,56432,59479,63230,67271,72066,78237,80612,83445,87364,90962,94529,98111,101767,103155,106667,110848,116387,122303,127184,132147,136677,140370,141981,143472,144813,147330,150289,153006,155210,157060,157991,159612,161237,163182,165251
VA,Washington + Bristol," ""51953""",5,Population (persons) 1/,Number of persons,55916,55877,57707,59232,60001,60376,61549,62182,63241,64353,64865,65522,65368,65408,65113,65013,64507,64160,64339,64054,64189,64423,64844,65368,66155,66329,67111,67475,67593,68084,68357,68519,68771,68757,69373,69877,70433,71006,71756,72106,72564,72733,72548,72787,72162,71794,71414,71188,71059,70752,70502
VA,Wise + Norton," ""51955""",5,Population (persons) 1/,Number of persons,40811,40299,41419,42421,43206,43960,45329,47758,48283,48924,48568,48602,48442,48575,48223,47946,47648,46750,46027,45134,44239,43793,44038,44054,43883,43782,43940,43644,43271,43187,44103,45993,45706,45596,45584,45438,45352,45356,45412,45350,45357,45584,45541,45033,44761,44027,43581,42999,42492,41847,41364
VA,York + Poquoson," ""51958""",5,Population (persons) 1/,Number of persons,32383,33416,34490,35632,36379,36328,36688,38237,40441,41984,43037,44243,44372,45423,46154,47245,47936,48822,50814,52261,52653,53694,55562,57453,60642,62515,63901,65084,65817,66430,67117,68701,70174,71823,72417,73698,74955,75920,76799,77047,77350,77370,77814,77939,78074,78532,79823,79784,80061,80145,80551
WV,Barbour," ""54001""",5,Population (persons) 1/,Number of persons,13809,14166,14721,14975,15080,15083,15352,15864,15975,15965,16158,16661,16736,16734,16738,16852,16754,16479,16255,15964,15730,15675,15572,15760,15806,15925,15948,15981,15698,15735,15616,15560,15436,15569,15639,15629,15722,15922,16036,16241,16479,16610,16600,16869,16871,16902,16973,16749,16515,16487,16441
WV,Berkeley," ""54003""",5,Population (persons) 1/,Number of persons,37570,36437,37181,38572,39750,40917,41549,43008,43776,44038,45311,46995,47829,48528,49664,50337,51160,52227,53472,55546,57276,59839,61582,63010,64396,65800,67117,68667,70061,72285,74366,76357,78428,80875,84524,88258,92114,96318,99132,101629,102830,104621,105743,106965,108495,110191,111678,113489,115073,117236,119171
WV,Boone," ""54005""",5,Population (persons) 1/,Number of persons,25117,25182,25554,26105,27343,27611,28381,29442,30214,30445,30892,30449,30430,30429,30284,29772,29175,28725,27658,27067,26406,25781,25958,26303,26048,25977,25928,26055,25976,25642,25640,25473,25372,25505,25545,25455,25311,25101,25115,24794,24766,24608,24412,24358,24089,23716,23252,22809,22369,21953,21457
WV,Braxton," ""54007""",5,Population (persons) 1/,Number of persons,12485,12756,13206,13275,13576,13203,13293,13401,13593,13601,13778,13954,14184,14200,14307,14121,14130,13972,13676,13472,13132,13021,13242,13328,13627,13757,14027,14192,14155,14299,14521,14713,14702,14667,14632,14696,14682,14585,14585,14587,14512,14545,14535,14451,14385,14405,14375,14323,14217,14076,13957
WV,Brooke," ""54009""",5,Population (persons) 1/,Number of persons,29023,30354,30131,29952,30331,30332,31020,30791,30715,30152,30527,31082,30917,30484,29673,29165,28733,28436,27871,27463,27198,26973,26776,26582,26697,26622,26645,26380,26061,25892,25776,25366,25237,25156,25094,24867,24703,24399,24235,24168,24153,23978,23814,23677,23589,23368,23190,22663,22373,22129,21939
WV,Cabell," ""54011""",5,Population (persons) 1/,Number of persons,106302,107195,108919,107672,106837,105926,105730,107082,107572,106511,107575,106924,107178,105808,106421,105369,104521,102001,100571,98796,97800,96754,97120,97292,97990,98602,98611,98440,98018,97196,96987,96735,96035,95741,95554,95239,94821,94943,95059,95209,96040,96322,96612,96949,97026,96639,96582,95681,94452,93035,91945
WV,Calhoun," ""54013""",5,Population (persons) 1/,Number of persons,7124,7068,7191,7356,7299,7350,7714,7780,7989,8196,8108,8287,8428,8431,8405,8478,8393,8486,8267,8080,7900,7881,7808,7853,7866,7740,7708,7740,7668,7649,7648,7596,7480,7443,7409,7411,7507,7531,7588,7621,7560,7656,7637,7594,7548,7557,7463,7374,7310,7217,7109
WV,Clay," ""54015""",5,Population (persons) 1/,Number of persons,8953,9412,9797,10027,9764,9607,9775,10345,10588,10775,10758,11276,11308,11267,11144,11201,10957,10881,10627,10470,10214,9947,9920,9957,10086,10075,10192,10224,10350,10327,10363,10302,10153,10166,10061,10055,9852,9695,9696,9603,9505,9373,9334,9208,9139,8881,8875,8829,8693,8639,8508
WV,Doddridge," ""54017""",5,Population (persons) 1/,Number of persons,6534,6383,6416,6651,6789,6718,6944,6968,7244,7415,7425,7464,7585,7566,7550,7508,7499,7403,7312,7230,6978,7000,7072,7078,7162,7144,7235,7136,7294,7368,7334,7396,7588,7627,7741,7669,7808,7848,7970,8034,8124,8198,8252,8296,8549,8471,8703,8576,8518,8556,8448
WV,Fayette," ""54019""",5,Population (persons) 1/,Number of persons,49239,49341,49841,52044,52401,52656,53808,55679,57021,57827,58255,57790,57443,57186,57119,56148,54812,53382,51692,50023,48571,47867,47850,47921,48306,48259,48772,48991,48548,47960,47817,47507,47067,46935,47054,46717,46229,46200,46243,46171,46034,46030,45921,45861,45557,45159,44707,44179,43607,42982,42406
WV,Gilmer," ""54021""",5,Population (persons) 1/,Number of persons,7273,7755,7720,7974,7932,8003,7958,8012,8066,8110,8157,8390,8608,8770,8755,8607,8441,8368,8259,8244,7827,7622,7607,7455,7451,7427,7287,7194,7146,7287,7152,7208,7309,7409,7615,7764,7905,8083,8248,8408,8529,8731,8751,8748,8622,8498,8306,8134,8042,7898,7823
WV,Grant," ""54023""",5,Population (persons) 1/,Number of persons,8861,8595,8715,9092,9180,9223,9351,9466,9707,9814,10026,10229,10299,10380,10335,10427,10335,10348,10350,10339,10393,10450,10564,10695,10855,10983,11151,11190,11216,11246,11314,11280,11325,11310,11406,11558,11648,11834,11969,12022,11963,11893,11883,11802,11740,11617,11651,11602,11627,11630,11568
WV,Greenbrier," ""54025""",5,Population (persons) 1/,Number of persons,31958,32130,32550,32600,32651,33168,33726,34972,35792,36127,37023,37666,37636,37197,37508,37141,36760,36202,35600,35255,34778,34683,34901,35099,35203,35136,35190,35081,34841,34617,34588,34437,34452,34621,34831,34938,35020,35196,35354,35457,35351,35548,35732,35877,35798,35579,35580,35532,35208,34792,34662
